media_id,media_type,content_category,face_count,audio_present,lip_sync_score,visual_artifacts_score,compression_level,lighting_inconsistency_score,source_platform,label
35,Audio,Social Media,-1.4423259978163774,No,-1.1658149978163093,0.608220614627939,0.057320060452363326,0.12466905523546798,Facebook,Fake
36,Audio,Social Media,0.680823164818133,Yes,-1.439882584725815,1.6612455385090215,-0.011823558911163008,-0.007570727565346714,Facebook,Fake
37,Video,Social Media,0.680823164818133,No,-0.9602643076341801,1.8586877117367242,1.5784796864499413,1.6123666117446322,Twitter,Fake
38,Video,News,1.3885395523629698,No,-1.0972981010889329,0.015894094944830125,1.509336067086415,0.785867969239541,YouTube,Fake
39,Video,Interview,1.3885395523629698,Yes,0.13600604000384225,0.04880112381611399,0.40303815726999465,0.8189279149397447,Facebook,Fake
40,Audio,Political Speech,-0.7346096102715406,No,0.7869165589139177,-0.708060540223414,-1.2564087074546357,-0.6687696415694196,News Website,Real
41,Video,Political Speech,1.3885395523629698,No,0.4443320752770359,-1.0371308289362526,-1.7404140429993198,-1.296908609873289,Instagram,Real
42,Audio,News,-0.7346096102715406,No,-1.645433274907944,0.8714768455982098,0.40303815726999465,0.785867969239541,Instagram,Fake
43,Image,Entertainment,0.680823164818133,No,0.1702644883675305,-0.017012933926453734,-1.567554994590504,0.9181077520403553,Instagram,Fake
44,Video,Social Media,0.680823164818133,Yes,0.992467249096047,-0.5106183669957111,-0.21925441700174184,-0.6026497501690123,TikTok,Real
45,Video,Social Media,0.680823164818133,Yes,0.7526581105502295,-0.44480430925314335,-1.567554994590504,-0.43735002166799414,News Website,Real
46,Image,News,-0.7346096102715406,No,-0.41212913381516897,0.14752221042996558,-0.6341161331828994,0.05854916383506064,TikTok,Fake
47,Audio,Entertainment,0.680823164818133,Yes,1.0609841458234235,-0.872595684579833,0.956187112178205,-1.0654889899718634,YouTube,Real
48,Audio,Political Speech,-0.7346096102715406,Yes,-0.6861967207246745,0.7727557589843583,0.8870434928146786,1.0834074805413738,News Website,Fake
49,Audio,Interview,-1.4423259978163774,Yes,-0.41212913381516897,0.41077844140023617,-0.04639536859292618,1.3809469918432065,YouTube,Fake
50,Image,Social Media,0.680823164818133,Yes,-1.131556549452621,1.7270595962515887,-0.7032597525464258,-0.04063067326555039,News Website,Fake
51,Image,Entertainment,-0.026893222726703723,No,0.9239503523686706,-0.4118972803818597,-0.6686879428646626,-0.7679494786700305,TikTok,Real
52,Image,Entertainment,-0.7346096102715406,No,1.1637594909144877,-0.6093394536095625,-1.6021268042722672,-0.6026497501690123,Instagram,Real
53,Audio,Political Speech,-1.4423259978163774,No,0.8896919040049823,-0.6422464824808464,1.0944743509052575,-0.7018295872696233,YouTube,Real
54,Image,News,-0.026893222726703723,No,0.7869165589139177,-0.5435253958669949,-1.290980517136399,-1.1646688270724743,Facebook,Real
55,Video,Political Speech,-1.4423259978163774,Yes,0.9239503523686706,-1.1358519155501041,1.3364770186775996,-0.5365298587686049,Facebook,Real
56,Video,Social Media,-0.7346096102715406,No,-1.8509839650900735,0.7069417012417906,-0.6686879428646626,1.4801268289438176,News Website,Fake
57,Image,Interview,-1.4423259978163774,Yes,0.7526581105502295,-1.10294488667882,0.1956072991794156,-0.8340693700704379,News Website,Real
58,Video,Entertainment,-0.7346096102715406,No,0.6498827654591651,-1.0042238000649688,1.5784796864499413,-0.5365298587686049,Facebook,Real
59,Image,Political Speech,-0.026893222726703723,Yes,0.37581517854965946,-1.0371308289362526,1.5439078767681782,-0.4704099673681976,Instagram,Real
60,Image,Social Media,-1.4423259978163774,Yes,1.0609841458234235,-0.7409675690946979,-0.8415469912734782,-0.9332492071710488,News Website,Real
61,Video,News,0.680823164818133,No,-1.4056241363621267,1.167640105439764,-0.8761188009552414,0.2899687837364862,Facebook,Fake
62,Image,Interview,1.3885395523629698,No,0.821175007277606,-1.10294488667882,0.26475091854294197,-1.3630285012736962,Facebook,Real
63,Image,Interview,-0.7346096102715406,No,1.198017939278176,-0.47771133812442723,1.4056206380411258,-0.4704099673681976,Instagram,Real
64,Image,News,-1.4423259978163774,Yes,0.37581517854965946,-1.3332940887778069,0.23017910886117876,-1.0324290442716597,YouTube,Real
65,Audio,Interview,1.3885395523629698,No,-0.03528620181459887,1.6283385096377376,-1.532983184908741,0.8519878606399484,Twitter,Fake
66,Audio,Entertainment,1.3885395523629698,Yes,1.0952425941871118,-0.8396886557085492,0.8178998734511523,-0.5034699130684013,TikTok,Real
67,Image,Entertainment,0.680823164818133,No,0.5471074203681004,-1.1358519155501041,1.23276158963231,-1.1316088813722707,Instagram,Real
68,Video,Social Media,-0.026893222726703723,No,-0.4463875821788572,0.18042923930124927,1.1290461605870206,0.9511676977405591,News Website,Fake
69,Audio,Entertainment,1.3885395523629698,No,-0.1723199952693514,0.11461518155868168,0.6104690153605733,1.0834074805413738,TikTok,Fake
70,Video,News,-0.026893222726703723,Yes,0.3415567301859712,-1.2345730021639556,1.3019052089958365,-1.0324290442716597,Twitter,Real
71,Audio,News,-0.026893222726703723,Yes,1.1637594909144877,-0.872595684579833,1.4747642574046518,-0.9993690985714561,Twitter,Real
72,Image,News,1.3885395523629698,No,-0.20657844363303962,1.6283385096377376,-0.6686879428646626,0.05854916383506064,TikTok,Fake
73,Audio,Social Media,0.680823164818133,No,0.4100736269133477,-1.1358519155501041,0.6104690153605733,-1.2638486641730853,YouTube,Real
74,Image,News,-0.026893222726703723,Yes,0.8554334556412941,-0.5106183669957111,1.025330731541731,-0.43735002166799414,Instagram,Real
75,Image,Political Speech,-0.7346096102715406,No,-1.8509839650900735,0.31205735478638463,-0.5649725138193733,0.15772900093567152,News Website,Fake
76,Video,Social Media,1.3885395523629698,Yes,-1.8509839650900735,0.5753135857566551,-0.8415469912734782,0.8850478063401517,YouTube,Fake
77,Video,News,0.680823164818133,Yes,0.307298281822283,1.1347330765684802,0.022748250770600158,0.9842276434407627,Instagram,Fake
78,Audio,Social Media,0.680823164818133,Yes,0.47859052364072413,-1.300387059906523,1.198189779950547,-1.2638486641730853,News Website,Real
79,Video,Interview,-1.4423259978163774,Yes,0.4443320752770359,-0.9713167711936846,-1.4984113752269779,-0.6687696415694196,News Website,Real
80,Audio,Interview,1.3885395523629698,No,-0.6176798239972983,1.6941525673803053,-1.4984113752269779,1.281767154742596,News Website,Fake
81,Image,Entertainment,0.680823164818133,No,-1.0287812043615565,1.4308963364100344,0.2993227282247052,0.1907889466358752,TikTok,Fake
82,Video,Entertainment,0.680823164818133,No,-0.6176798239972983,1.891594740608008,-1.1526932784093464,0.3891486208370973,News Website,Fake
83,Audio,Entertainment,0.680823164818133,No,-0.03528620181459887,0.04880112381611399,-1.4292677558634517,0.025489218134856963,Instagram,Fake
84,Video,Social Media,-1.4423259978163774,No,-2.0565346552722024,1.7599666251228727,0.12646367981588966,1.876846177346261,Instagram,Fake
85,Audio,Political Speech,-1.4423259978163774,No,0.5471074203681004,-0.5435253958669949,-0.9798342300005309,-0.43735002166799414,YouTube,Real
86,Image,Social Media,-0.026893222726703723,Yes,-0.6519382723609864,0.5094995280140875,-0.5304007041376101,0.22384889233607888,Instagram,Fake
87,Video,Political Speech,-1.4423259978163774,Yes,1.369310181096617,-1.300387059906523,0.5413253959970473,-1.0654889899718634,YouTube,Real
88,Video,Interview,1.3885395523629698,No,0.821175007277606,-0.7738745979659817,0.7833280637693891,-0.9993690985714561,Instagram,Real
89,Audio,Interview,0.680823164818133,No,0.2045229367312187,1.3979893075387506,0.8870434928146786,0.2899687837364862,TikTok,Fake
90,Image,Entertainment,-0.026893222726703723,Yes,1.1637594909144877,-0.6093394536095625,0.3684663475882315,-0.5695898044688087,News Website,Real
91,Audio,Social Media,1.3885395523629698,No,-1.131556549452621,1.6941525673803053,0.057320060452363326,1.546246720344225,YouTube,Fake
92,Image,Social Media,-0.026893222726703723,No,0.7526581105502295,-1.0042238000649688,1.4401924477228887,-0.8671293157706416,TikTok,Real
93,Video,Social Media,0.680823164818133,Yes,-0.13806154690566316,0.21333626817253312,-1.290980517136399,1.1495273719417811,YouTube,Fake
94,Video,News,-0.7346096102715406,Yes,1.0952425941871118,-1.1358519155501041,1.23276158963231,-1.3630285012736962,YouTube,Real
95,Audio,Entertainment,1.3885395523629698,Yes,-1.131556549452621,1.0031049610833447,-1.014406039682294,0.8189279149397447,Twitter,Fake
96,Video,Social Media,-0.026893222726703723,Yes,0.992467249096047,-0.6422464824808464,1.0599025412234941,-0.7018295872696233,News Website,Real
97,Video,Social Media,0.680823164818133,No,-1.0972981010889329,1.1018260476971964,0.23017910886117876,0.8519878606399484,News Website,Fake
98,Image,Entertainment,-0.7346096102715406,Yes,-0.3093537887241043,0.44368547027152,0.1956072991794156,1.1164674262415775,Instagram,Fake
99,Video,Social Media,-1.4423259978163774,No,1.0952425941871118,-0.9384097423224008,-0.9798342300005309,-0.4704099673681976,Instagram,Real
100,Audio,Social Media,1.3885395523629698,Yes,0.13600604000384225,0.18042923930124927,-1.6366986139540305,1.645426557444836,YouTube,Fake
101,Image,News,-0.026893222726703723,No,-0.6176798239972983,1.496710394152602,-0.5995443235011364,0.15772900093567152,Instagram,Fake
102,Audio,Social Media,-1.4423259978163774,Yes,0.821175007277606,-0.6422464824808464,-1.2218368977728726,-1.1646688270724743,Facebook,Real
103,Video,Entertainment,-1.4423259978163774,Yes,-0.6519382723609864,0.6740346723705067,1.5784796864499413,1.1825873176419848,YouTube,Fake
104,Image,Interview,1.3885395523629698,No,1.2322763876418643,-0.8067816268372654,0.7833280637693891,-0.8671293157706416,TikTok,Real
105,Image,Social Media,-0.7346096102715406,Yes,-0.926005859270492,0.6411276434992229,0.8870434928146786,1.1495273719417811,Instagram,Fake
106,Audio,Political Speech,-1.4423259978163774,No,-1.0972981010889329,0.8056627878556422,1.1636179702687837,1.0503475348411702,TikTok,Fake
107,Audio,Political Speech,-0.7346096102715406,Yes,-0.5149044789062336,0.4765924991428039,0.472181776633521,0.7528080235393374,YouTube,Fake
108,Image,Interview,1.3885395523629698,Yes,0.5813658687317887,-1.1358519155501041,1.2673333993140732,-0.7348895329698268,Twitter,Real
109,Video,Social Media,0.680823164818133,No,1.1637594909144877,-0.6422464824808464,0.5067535863152842,-0.40429007596779043,Facebook,Real
110,Image,Entertainment,-0.026893222726703723,No,-1.8509839650900735,0.5753135857566551,-1.1872650880911095,1.1825873176419848,Twitter,Fake
111,Audio,News,-0.7346096102715406,Yes,1.2665348360055524,-0.9384097423224008,0.23017910886117876,-0.5695898044688087,Twitter,Real
112,Image,Political Speech,-0.026893222726703723,No,-0.20657844363303962,0.6411276434992229,1.5439078767681782,0.6536281864387263,Twitter,Fake
113,Image,News,-0.026893222726703723,Yes,-0.8917474109068037,1.6612455385090215,-0.8761188009552414,1.7115464488452428,Instagram,Fake
114,Video,Political Speech,-0.7346096102715406,No,0.5813658687317887,-0.9713167711936846,1.3019052089958365,-0.7679494786700305,Instagram,Real
115,Video,Political Speech,-1.4423259978163774,No,1.198017939278176,-0.708060540223414,-1.567554994590504,-0.8671293157706416,Facebook,Real
116,Video,Entertainment,-0.026893222726703723,Yes,1.0952425941871118,-0.872595684579833,-0.8761188009552414,-1.296908609873289,TikTok,Real
117,Image,Interview,-0.7346096102715406,Yes,-0.4463875821788572,1.1347330765684802,-0.49582889445584694,0.2899687837364862,Instagram,Fake
118,Image,Political Speech,-0.026893222726703723,No,0.23878138509490693,0.6411276434992229,-1.567554994590504,0.2899687837364862,TikTok,Fake
119,Audio,News,1.3885395523629698,No,-0.34361223708779254,0.6411276434992229,-1.0835496590458202,0.5213884036379116,Twitter,Fake
120,Video,Social Media,1.3885395523629698,Yes,0.9582088007323588,-1.10294488667882,-0.6686879428646626,-1.3299685555734926,Instagram,Real
121,Image,Social Media,-0.7346096102715406,Yes,-1.2000734461799976,0.6411276434992229,-0.9452624203187677,0.7528080235393374,TikTok,Fake
122,Audio,Entertainment,0.680823164818133,Yes,0.27303983345859517,-0.0499199627977374,1.3710488283593627,-0.0736906189657539,Facebook,Fake
123,Video,Social Media,1.3885395523629698,Yes,0.7869165589139177,-0.4118972803818597,0.472181776633521,-1.197728772772678,News Website,Real
124,Audio,News,-1.4423259978163774,Yes,0.10174759164015405,1.891594740608008,0.5067535863152842,1.2156472633421884,Instagram,Fake
125,Audio,Entertainment,-1.4423259978163774,Yes,-0.7204551690883627,1.9245017694792919,1.3710488283593627,0.8519878606399484,Instagram,Fake
126,Audio,Social Media,-0.7346096102715406,Yes,0.821175007277606,-0.44480430925314335,1.0599025412234941,-0.5365298587686049,YouTube,Real
127,Audio,Entertainment,-0.026893222726703723,No,-0.7204551690883627,0.6740346723705067,-0.2883980363652681,0.8850478063401517,Twitter,Fake
128,Image,Entertainment,-0.7346096102715406,Yes,0.8896919040049823,-1.0700378578075365,1.2673333993140732,-0.6026497501690123,Instagram,Real
129,Audio,Entertainment,1.3885395523629698,No,-0.9602643076341801,0.7727557589843583,1.4401924477228887,1.876846177346261,TikTok,Fake
130,Image,Entertainment,0.680823164818133,Yes,0.7183996621865416,-0.37899025151057586,0.1956072991794156,-0.6357096958692159,Twitter,Real
131,Image,Interview,-1.4423259978163774,Yes,0.4443320752770359,-0.9713167711936846,-0.18468260731997888,-1.0654889899718634,News Website,Real
132,Image,Interview,-1.4423259978163774,Yes,-0.6519382723609864,1.3650822786674668,0.5413253959970473,0.48832845793770796,Twitter,Fake
133,Video,Social Media,1.3885395523629698,No,1.1637594909144877,-0.44480430925314335,-1.2218368977728726,-1.296908609873289,Twitter,Real
134,Audio,Entertainment,-0.7346096102715406,Yes,-0.03528620181459887,0.7398487301130744,-1.1872650880911095,0.3891486208370973,Instagram,Fake
135,Image,Interview,-1.4423259978163774,Yes,1.1295010425507999,-1.168758944421388,0.26475091854294197,-1.0324290442716597,YouTube,Real
136,Image,Social Media,-0.026893222726703723,No,0.8554334556412941,-1.10294488667882,0.33389453790646834,-0.9001892614708452,Facebook,Real
137,Audio,Interview,-0.026893222726703723,Yes,1.2665348360055524,-1.3332940887778069,-1.3601241364999253,-0.5365298587686049,YouTube,Real
138,Image,Entertainment,-0.026893222726703723,Yes,1.2322763876418643,-0.4118972803818597,-0.8415469912734782,-0.6026497501690123,Twitter,Real
139,Video,Entertainment,0.680823164818133,No,1.0609841458234235,-1.366201117649091,0.5413253959970473,-1.3630285012736962,Facebook,Real
140,Image,Social Media,-0.7346096102715406,Yes,0.8554334556412941,-0.5106183669957111,-0.5995443235011364,-0.9332492071710488,Instagram,Real
141,Image,Social Media,-0.026893222726703723,No,-0.3093537887241043,1.6612455385090215,0.6450408250423365,0.9511676977405591,TikTok,Fake
142,Video,Political Speech,1.3885395523629698,Yes,1.0267256974597352,-0.6751535113521302,1.509336067086415,-0.7679494786700305,YouTube,Real
143,Image,News,0.680823164818133,No,0.3415567301859712,-0.5106183669957111,1.0599025412234941,-0.5695898044688087,Facebook,Real
144,Image,Interview,-0.7346096102715406,No,-1.8509839650900735,0.34496438365766846,-1.7749858526810829,0.5875082950383189,Facebook,Fake
145,Image,News,0.680823164818133,No,0.6498827654591651,-1.2345730021639556,-1.1872650880911095,-1.3630285012736962,Facebook,Real
146,Audio,Interview,0.680823164818133,No,0.5128489720044123,-0.5764324247382787,0.6450408250423365,-0.6357096958692159,News Website,Real
147,Video,Entertainment,0.680823164818133,No,0.4100736269133477,-1.300387059906523,0.43760996695175786,-0.5365298587686049,Twitter,Real
148,Audio,Social Media,-0.026893222726703723,No,0.4100736269133477,-0.9713167711936846,-1.809557662362846,-0.5695898044688087,Instagram,Real
149,Audio,Entertainment,1.3885395523629698,Yes,-1.0287812043615565,1.9245017694792919,-1.0489778493640571,0.8189279149397447,Instagram,Fake
150,Image,Political Speech,0.680823164818133,Yes,1.0267256974597352,-0.708060540223414,1.4401924477228887,-1.1316088813722707,Facebook,Real
151,Audio,Interview,-0.7346096102715406,No,1.1295010425507999,-0.4118972803818597,0.6796126347240996,-0.9663091528712524,Instagram,Real
152,Video,Political Speech,-0.026893222726703723,No,1.2322763876418643,-1.168758944421388,-1.2564087074546357,-0.7018295872696233,YouTube,Real
153,Video,Political Speech,-0.026893222726703723,Yes,0.5128489720044123,-1.2674800310352392,-1.3601241364999253,-0.9332492071710488,Facebook,Real
154,Video,Interview,0.680823164818133,No,-1.6111748265442558,1.8586877117367242,-0.3229698460470313,0.8519878606399484,News Website,Fake
155,Video,Social Media,1.3885395523629698,Yes,-0.48064603054254523,0.27915032591510075,-1.7749858526810829,0.5875082950383189,Instagram,Fake
156,Audio,Entertainment,-1.4423259978163774,Yes,0.27303983345859517,0.7398487301130744,1.4747642574046518,1.3478870461430028,YouTube,Fake
157,Image,Political Speech,0.680823164818133,Yes,-1.8167255167263852,0.9043838744694933,0.12646367981588966,0.42220856653730093,Instagram,Fake
158,Image,Entertainment,0.680823164818133,No,-1.8509839650900735,0.9701979322120611,-0.4266852750923206,0.6205682407385227,Instagram,Fake
159,Video,Political Speech,-1.4423259978163774,No,-0.3778706854514807,0.34496438365766846,0.40303815726999465,1.546246720344225,TikTok,Fake
160,Image,News,0.680823164818133,No,1.3007932843692407,-1.3332940887778069,1.4747642574046518,-1.3299685555734926,Twitter,Real
161,Video,News,-0.7346096102715406,Yes,-0.10380309854197531,0.608220614627939,0.40303815726999465,0.0916091095352643,YouTube,Fake
162,Image,Interview,1.3885395523629698,Yes,-0.3093537887241043,0.8056627878556422,-1.0489778493640571,1.1164674262415775,News Website,Fake
163,Audio,Political Speech,-0.7346096102715406,No,-0.1723199952693514,0.31205735478638463,0.6796126347240996,1.248707209042392,News Website,Fake
164,Video,Social Media,-0.026893222726703723,Yes,1.335051732732929,-0.37899025151057586,-1.567554994590504,-0.7348895329698268,YouTube,Real
165,Image,Political Speech,1.3885395523629698,No,1.2322763876418643,-0.9055027134511169,0.7487562540876259,-0.6687696415694196,News Website,Real
166,Video,Entertainment,-0.7346096102715406,No,0.03323069491277758,0.015894094944830125,0.2993227282247052,1.0834074805413738,Instagram,Fake
167,Image,Political Speech,-0.026893222726703723,Yes,0.307298281822283,1.2334541631823317,-0.18468260731997888,0.48832845793770796,Facebook,Fake
168,Video,News,0.680823164818133,No,1.1295010425507999,-1.1358519155501041,1.5439078767681782,-0.9993690985714561,Facebook,Real
169,Image,Interview,0.680823164818133,No,0.7869165589139177,-1.300387059906523,-1.4638395655452148,-1.296908609873289,YouTube,Real
170,Image,Interview,0.680823164818133,No,0.7526581105502295,-1.0700378578075365,-0.4266852750923206,-0.5365298587686049,TikTok,Real
171,Video,Interview,-1.4423259978163774,Yes,-1.268590342907374,0.838569816726926,-0.9452624203187677,0.8189279149397447,TikTok,Fake
172,Audio,Entertainment,1.3885395523629698,No,-1.2000734461799976,0.44368547027152,-0.18468260731997888,0.68668813213893,YouTube,Fake
173,Audio,Entertainment,0.680823164818133,No,-0.0010277534509106425,0.838569816726926,1.6130514961317046,1.0172875891409665,YouTube,Fake
174,Audio,Entertainment,1.3885395523629698,Yes,0.4100736269133477,-1.1358519155501041,-0.7032597525464258,-0.7679494786700305,YouTube,Real
175,Audio,Social Media,-0.7346096102715406,Yes,0.47859052364072413,-1.3332940887778069,0.40303815726999465,-0.40429007596779043,YouTube,Real
176,Video,Political Speech,1.3885395523629698,No,0.8554334556412941,-0.9055027134511169,0.6104690153605733,-0.9001892614708452,Instagram,Real
177,Image,Entertainment,-0.7346096102715406,Yes,-1.6111748265442558,0.27915032591510075,1.0944743509052575,1.3809469918432065,Instagram,Fake
178,Audio,Interview,0.680823164818133,Yes,0.8554334556412941,-0.708060540223414,1.4056206380411258,-0.7679494786700305,News Website,Real
179,Image,Interview,-0.7346096102715406,No,0.2045229367312187,1.1347330765684802,0.472181776633521,1.5793066660444286,Instagram,Fake
180,Image,Interview,1.3885395523629698,Yes,0.03323069491277758,0.5753135857566551,-0.8069751815917152,1.909906123046465,TikTok,Fake
181,Video,News,-0.7346096102715406,Yes,-1.268590342907374,0.7398487301130744,0.956187112178205,1.248707209042392,TikTok,Fake
182,Image,Entertainment,-1.4423259978163774,No,0.47859052364072413,-0.5435253958669949,0.2993227282247052,-0.8671293157706416,Facebook,Real
183,Image,Social Media,0.680823164818133,No,0.7869165589139177,-0.9713167711936846,-1.567554994590504,-1.1646688270724743,TikTok,Real
184,Image,News,-0.7346096102715406,No,-0.24083689199672784,1.2334541631823317,1.3364770186775996,0.9181077520403553,Facebook,Fake
185,Audio,Social Media,-0.7346096102715406,No,-1.0972981010889329,0.7069417012417906,1.509336067086415,1.0834074805413738,Facebook,Fake
186,Audio,Interview,0.680823164818133,Yes,0.3415567301859712,-1.168758944421388,-0.49582889445584694,-0.7679494786700305,Twitter,Real
187,Image,Political Speech,-0.026893222726703723,Yes,0.5471074203681004,-0.9055027134511169,0.956187112178205,-1.2307887184728816,TikTok,Real
188,Image,Political Speech,-0.7346096102715406,Yes,-0.34361223708779254,0.11461518155868168,-0.011823558911163008,0.7197480778391336,Twitter,Fake
189,Video,Entertainment,-0.7346096102715406,No,-0.34361223708779254,1.0031049610833447,1.509336067086415,0.12466905523546798,Twitter,Fake
190,Audio,Social Media,1.3885395523629698,Yes,-1.1658149978163093,1.56252445189517,0.40303815726999465,0.9842276434407627,Facebook,Fake
191,Video,Interview,1.3885395523629698,No,-1.5426579298168794,0.41077844140023617,1.3019052089958365,1.1495273719417811,YouTube,Fake
192,Audio,News,-1.4423259978163774,No,-1.4056241363621267,1.496710394152602,0.8524716831329154,1.546246720344225,Instagram,Fake
193,Video,Interview,1.3885395523629698,Yes,0.5128489720044123,-0.9384097423224008,-1.1872650880911095,-1.1646688270724743,Facebook,Real
194,Image,Entertainment,1.3885395523629698,Yes,0.5471074203681004,-1.1358519155501041,-0.08096717827468936,-0.7679494786700305,Instagram,Real
195,Image,Interview,-1.4423259978163774,Yes,-0.4463875821788572,1.1347330765684802,1.6130514961317046,0.8189279149397447,Twitter,Fake
196,Image,Political Speech,1.3885395523629698,Yes,-1.2343318945436856,1.1347330765684802,0.26475091854294197,1.7115464488452428,YouTube,Fake
197,Image,Political Speech,-0.7346096102715406,No,-1.2000734461799976,0.41077844140023617,0.956187112178205,0.05854916383506064,TikTok,Fake
198,Image,News,-0.026893222726703723,No,-0.6519382723609864,0.4765924991428039,0.5067535863152842,1.281767154742596,Twitter,Fake
199,Video,Political Speech,-0.7346096102715406,No,-0.3093537887241043,1.0360119899546285,1.509336067086415,0.8519878606399484,Facebook,Fake
200,Video,Interview,0.680823164818133,Yes,0.5128489720044123,-0.6093394536095625,-0.7724033719099521,-0.9993690985714561,Twitter,Real
201,Video,Entertainment,0.680823164818133,No,0.5813658687317887,-0.44480430925314335,0.8524716831329154,-0.9993690985714561,YouTube,Real
202,Audio,Interview,1.3885395523629698,No,0.4443320752770359,-0.708060540223414,-0.04639536859292618,-1.1316088813722707,Twitter,Real
203,Video,Interview,1.3885395523629698,No,-1.3371072396347503,0.015894094944830125,1.4401924477228887,0.45526851223750464,YouTube,Fake
204,Video,Social Media,-0.026893222726703723,Yes,0.7526581105502295,-1.0700378578075365,1.6130514961317046,-0.9663091528712524,Facebook,Real
